Date,Volume,Volume Weight,Open,Close,High,Low,Transactions
2022-11-08,121265.43362420415,19205.4785,20592.0,18550.25,20712.0,16950.0,1496553
2022-11-09,34089.48885251897,16965.4987,18557.0,15923.0,18600.0,15555.0,206508
2022-11-10,125808.41448572221,16962.3757,15894.77,17553.56,18156.0,15720.0,1814613
2022-11-11,80182.4700519727,16996.7189,17584.0,17047.0,17671.0,16336.05,1298650
2022-11-12,26794.19022392979,16821.5295,17016.26,16820.0,17106.0,16595.25,499518
2022-11-13,28012.06254223687,16567.1961,16783.32,16301.39,16956.0,16214.95,504265
2022-11-14,67776.38048323657,16428.8595,16298.73,16590.73,17200.0,15790.25,1120567
2022-11-15,58605.33975775903,16834.7858,16588.41,16877.93,17132.0,16502.85,1011043
2022-11-16,45137.46915175826,16638.0239,16879.37,16645.24,17002.0,16347.0,817025
2022-11-17,26652.050118874387,16604.6222,16646.58,16680.47,16742.3,16396.0,571091
2022-11-18,31745.84596559338,16719.8589,16681.06,16680.59,16984.08,16526.28,553699
2022-11-19,11069.840034121517,16637.3155,16678.78,16683.02,16811.0,16534.83,301499
2022-11-20,19508.391716528688,16465.136,16680.7,16252.53,16742.0,16154.65,412126
2022-11-21,54062.25589639872,15949.458,16252.43,15759.72,16305.0,15460.0,868063
2022-11-22,51588.06436974528,15982.0761,15766.0,16199.71,16294.5,15582.7,797756
2022-11-23,43369.17639983873,16463.6639,16219.0,16587.0,16700.0,16142.99,710363
2022-11-24,24812.374592105214,16602.745,16585.83,16587.6,16804.0,16450.62,482539
2022-11-25,23588.292651345793,16481.9699,16587.61,16510.9,16617.0,16333.0,467705
2022-11-26,14388.766516650836,16553.4151,16510.9,16449.67,16697.0,16376.1,328051
2022-11-27,12650.567133049612,16519.0516,16450.32,16419.88,16603.0,16395.0,302531
2022-11-28,35614.74221995051,16198.8799,16420.2,16206.3,16487.0,15992.64,600192
2022-11-29,27163.492639700093,16398.2538,16206.23,16438.0,16545.0,16092.53,592670
2022-11-30,49216.09374846005,16915.7557,16437.94,17167.32,17297.0,16420.2,813545
2022-12-01,35354.944683788715,17050.8021,17181.0,16980.08,17335.0,16855.0,635894
2022-12-02,26858.035957070584,16961.3886,16980.07,17094.25,17108.25,16784.2,523128
2022-12-03,15718.311410266986,16971.5904,17091.0,16888.53,17171.7,16863.58,360027
2022-12-04,19581.237526417022,17039.6972,16889.17,17108.9,17210.0,16882.86,363118
2022-12-05,38100.80405050195,17158.2845,17109.56,16966.05,17440.0,16865.22,606143
2022-12-06,29455.17379905368,16995.823,16966.05,17089.05,17111.35,16904.04,508389
2022-12-07,25663.392964298662,16857.5204,17095.0,16840.0,17156.0,16679.52,458677
2022-12-08,27795.01293084473,17001.1804,16838.14,17226.02,17323.0,16735.9,473054
2022-12-09,24564.93539708025,17181.2386,17226.03,17130.59,17366.2,17053.0,450979
2022-12-10,8836.281397072731,17160.7471,17131.3,17128.1,17240.0,17093.42,262907
2022-12-11,12803.111501861687,17165.6853,17128.1,17085.21,17503.0,17070.4,270032
2022-12-12,25597.08465134177,17014.5381,17088.2,17211.66,17263.0,16875.83,462472
2022-12-13,48971.63428671083,17595.3754,17212.9,17773.18,18070.0,17089.17,830921
2022-12-14,56486.82268649745,17944.2274,17772.98,17804.98,18391.0,17657.4,905761
2022-12-15,42919.23107356017,17532.4294,17805.36,17359.15,17867.0,17261.4,727236
2022-12-16,54208.2968012852,16972.6438,17359.16,16632.64,17544.0,16529.53,823214
2022-12-17,20931.84864251818,16698.9695,16634.29,16781.66,16811.0,16576.6,429226
2022-12-18,12563.676320723323,16744.5757,16782.23,16755.0,16875.0,16663.76,331649
2022-12-19,31741.049191817183,16620.6619,16742.33,16440.26,16825.0,16260.2,507903
2022-12-20,38914.54982899786,16801.8804,16441.4,16897.65,17067.8,16398.22,572562
2022-12-21,19284.14806271075,16822.4314,16896.17,16826.56,16934.0,16725.78,376803
2022-12-22,24104.199055501005,16742.4829,16825.18,16815.5,16873.0,16560.84,468833
2022-12-23,24465.129265822034,16822.7429,16815.28,16777.21,16966.0,16719.57,406393
2022-12-24,10837.752436432624,16830.1669,16777.91,16837.12,16891.0,16775.88,273040
2022-12-25,8138.782249671595,16806.852,16836.7,16829.02,16874.0,16720.89,243876
2022-12-26,10095.381330383028,16849.6712,16824.9,16917.96,16963.0,16787.97,267912
2022-12-27,20355.204976375833,16767.1797,16914.5,16698.39,16987.0,16585.97,407636
2022-12-28,27182.736740640823,16611.2827,16698.0,16539.66,16797.0,16444.0,516503
2022-12-29,21906.23472708406,16587.3451,16541.6,16628.8,16675.0,16479.5,452598
2022-12-30,29820.335329194386,16524.6611,16628.9,16600.1,16683.9,16325.2,497479
2022-12-31,17861.131907746098,16558.452,16600.0,16530.35,16664.0,16462.49,334945
2023-01-01,12300.315533316923,16549.5494,16532.0,16611.58,16644.0,16490.0,292354
2023-01-02,15129.289550399433,16692.5104,16615.0,16666.95,16803.0,16542.52,358299
2023-01-03,21204.298955484,16680.0394,16668.3,16669.47,16810.0,16599.6,376204
2023-01-04,29360.126362531068,16835.9876,16669.7,16844.42,17008.0,16645.87,512889
2023-01-05,16945.68975941772,16826.2924,16849.3,16825.69,16888.0,16750.07,387550
2023-01-06,28246.529401696687,16840.0521,16825.7,16948.06,17200.0,16670.82,475711
2023-01-07,6569.5374952721295,16935.4521,16951.1,16942.37,16990.0,16903.58,229424
2023-01-08,11138.691164274249,16971.7084,16945.1,17125.18,17181.0,16910.41,299555
2023-01-09,37477.75170253635,17244.7501,17141.0,17177.98,17400.0,17102.97,651146
2023-01-10,28242.029977765436,17313.5673,17177.94,17443.46,17506.0,17145.1,567001
2023-01-11,32757.552109634402,17518.7719,17443.5,17944.27,18009.0,17308.8,593084
2023-01-12,73373.3833279598,18384.1038,17953.0,18847.74,19115.85,17866.0,1020354
2023-01-13,62714.997723952554,19233.7159,18847.77,19934.88,20000.0,18714.8,914811
2023-01-14,70029.19199789544,20771.8989,19934.07,20957.02,21400.0,19893.25,1189155
2023-01-15,28804.679587925275,20787.748,20956.2,20879.7,21066.9,20527.3,660406
2023-01-16,47685.398378917234,21063.1342,20879.67,21197.0,21484.9,20611.45,769871
2023-01-17,37937.173314182124,21223.3602,21191.79,21136.33,21679.1,20844.73,578913
2023-01-18,45307.0725398338,21029.8077,21135.01,20674.29,21650.21,20370.01,746647
2023-01-19,26934.189112995628,20886.6166,20674.03,21084.22,21207.0,20656.52,523776
2023-01-20,40199.208588889436,21580.1896,21084.05,22669.81,22754.73,20856.0,751748
2023-01-21,41746.541146419164,22922.0553,22670.0,22789.37,23428.6,22427.0,748168
2023-01-22,30181.28829905608,22780.4871,22789.34,22714.87,23108.5,22298.15,590184
2023-01-23,37256.266090320954,22849.2555,22714.81,22920.29,23180.55,22497.0,578321
2023-01-24,44134.956680995376,22918.875,22920.67,22633.8,23165.56,22437.0,674619
2023-01-25,47259.844808518676,22821.1929,22636.0,23062.36,23829.3,22320.0,641338
2023-01-26,35345.724866108285,23065.9574,23054.0,23010.47,23293.3,22853.0,510196
2023-01-27,32852.829185457995,23016.7165,23011.37,23084.4,23511.9,22492.8,526090
2023-01-28,9878.719728223236,23016.0981,23084.38,23028.95,23196.99,22876.0,335976
2023-01-29,28581.721848748643,23522.9894,23029.56,23745.8,23966.0,22974.75,648501
2023-01-30,41222.80662548694,23155.3931,23744.34,22836.03,23802.99,22500.0,819271
2023-01-31,27148.271556123083,23006.603,22836.04,23128.86,23317.9,22719.68,582030
2023-02-01,26517.182865347102,23209.2363,23127.15,23732.6,23814.0,22753.6,552241
2023-02-02,24676.16173020268,23840.2614,23735.3,23493.84,24282.1,23367.87,530896
2023-02-03,19222.84825465529,23460.7852,23497.29,23433.22,23722.0,23208.01,436802
2023-02-04,5685.312410012582,23399.7854,23433.48,23327.3,23589.8,23248.0,268906
2023-02-05,10351.179141480836,23063.9107,23329.47,22936.34,23433.2,22758.01,303929
2023-02-06,16311.523420832384,22897.3536,22936.34,22764.07,23163.05,22599.9,297980
2023-02-07,13504.322780866576,23034.0546,22763.42,23244.67,23350.0,22742.0,329647
2023-02-08,11378.222907518755,23028.7221,23244.64,22964.38,23451.01,22669.09,317608
2023-02-09,27013.921815973008,22346.6217,22962.73,21800.63,23011.18,21700.0,488727
2023-02-10,16881.11484414792,21739.4316,21800.62,21628.97,21942.41,21467.43,364109
2023-02-11,6401.988544660282,21723.7859,21638.2,21863.73,21909.8,21605.35,219030
2023-02-12,8364.02511172997,21879.7445,21863.73,21789.8,22099.9,21631.0,241762
2023-02-13,18835.595268282512,21639.6592,21793.0,21789.14,21905.0,21354.0,323242
2023-02-14,19006.5344451224,21970.395,21789.0,22206.27,22339.0,21505.0,363818
2023-02-15,31402.045610658744,23270.7102,22206.26,24329.04,24393.0,22038.5,497617
2023-02-16,41101.59775243664,24567.4712,24325.0,23521.5,25275.7,23500.0,583765
2023-02-17,32253.073363221676,24165.4398,23525.0,24577.6,25025.0,23340.4,501789
2023-02-18,8065.40906352316,24629.5035,24577.59,24636.23,24879.33,24407.67,262102
2023-02-19,15201.75611898101,24674.8324,24635.85,24281.31,25209.0,24178.3,329288
2023-02-20,19651.80161229989,24669.8534,24278.47,24844.96,25128.11,23841.08,475409
2023-02-21,25653.493935538554,24658.1258,24844.21,24454.43,25288.88,24153.96,541002
2023-02-22,25684.691045328487,23972.7243,24462.0,24184.44,24485.0,23578.0,499508
2023-02-23,24366.147315058763,24072.9033,24185.13,23943.32,24602.8,23612.59,470569
2023-02-24,28480.657142009208,23430.3802,23945.31,23186.88,24150.0,22520.0,482098
2023-02-25,8962.125842921547,23024.5265,23186.88,23159.71,23224.9,22716.47,279155
2023-02-26,9519.063816471222,23382.9591,23160.63,23556.83,23689.77,23052.78,267084
2023-02-27,17262.04815439856,23472.3027,23556.83,23489.51,23895.51,23108.4,375954
2023-02-28,13589.055716860028,23356.9495,23489.12,23133.2,23615.0,23027.24,348772
2023-03-01,16790.07041325944,23613.7536,23133.2,23646.0,24009.0,23025.17,407694
2023-03-02,12873.239298932693,23429.2051,23632.12,23468.29,23808.0,23196.09,326621
2023-03-03,29098.163448022664,22403.9047,23468.79,22358.18,23482.0,21910.0,495270
2023-03-04,3642.117527840084,22335.5557,22362.0,22350.81,22409.82,22150.71,146442
2023-03-05,6924.484078001804,22435.2737,22349.74,22432.69,22667.2,22195.13,261418
2023-03-06,13138.24067444271,22428.6202,22431.99,22409.93,22600.0,22264.73,270778
2023-03-07,14897.24681633476,22238.2586,22410.13,22198.48,22557.03,21904.3,339622
2023-03-08,17568.177206105607,21992.8191,22194.8,21698.37,22291.0,21580.84,339949
2023-03-09,30937.94907550839,21096.8401,21712.0,20367.01,21836.0,20042.3,496142
2023-03-10,44788.1420894932,19974.4279,20366.97,20230.08,20382.0,19549.9,634861
2023-03-11,34944.57040214252,20406.6196,20230.07,20619.34,20964.5,19863.0,539823
2023-03-12,32171.150084912,21180.8798,20619.34,22219.08,22299.9,20357.0,515024
2023-03-13,59115.52595242585,23364.2339,22216.02,24220.0,24710.0,21867.8,775688
2023-03-14,66615.07304265896,25182.2658,24188.0,24762.66,26553.9,24051.0,889694
2023-03-15,40391.47395966212,24641.1606,24730.0,24377.16,25324.0,23913.3,654180
2023-03-16,29213.226438615995,24793.548,24377.14,25051.85,25235.28,24186.0,504536
2023-03-17,61831.95491162201,26518.6259,25052.11,27453.61,27839.2,24946.86,856946
2023-03-18,28625.33311835562,27343.4253,27453.75,26980.35,27795.0,26547.0,554023
2023-03-19,28511.705105435078,27787.8838,26980.35,28053.52,28478.0,26838.0,552950
2023-03-20,35543.219992126826,27932.5257,28058.15,27823.32,28590.6,27130.0,626361
2023-03-21,23957.91775897407,28065.8239,27822.85,28201.24,28605.32,27312.0,489202
2023-03-22,48149.414723071204,28043.7954,28201.22,27300.0,28937.73,26591.0,731557
2023-03-23,37552.33699735767,28000.9213,27324.05,28352.94,28839.68,27094.0,600728
2023-03-24,30698.223381133437,27879.8036,28352.95,27488.52,28433.34,27000.0,569717
2023-03-25,13293.244609140722,27505.0426,27489.25,27488.18,27829.7,27163.9,382794
2023-03-26,13936.936930806194,27836.9627,27489.56,27992.9,28240.4,27438.0,367295
2023-03-27,24937.539935557164,27325.3821,27995.27,27142.87,28053.26,26491.9,453920
2023-03-28,19481.2331157522,27042.0175,27142.85,27274.15,27529.0,26600.0,507096
2023-03-29,25753.428127227122,28188.5146,27274.8,28359.54,28654.06,27253.0,577379
2023-03-30,29743.217287079442,28393.5617,28359.55,28035.46,29190.04,27677.0,609242
2023-03-31,24987.374674273757,28227.6258,28034.76,28474.4,28651.0,27504.0,541453
2023-04-01,10235.05993186201,28485.6535,28468.2,28471.46,28826.45,28201.0,324734
2023-04-02,9693.856631771449,28186.337,28471.03,28188.34,28544.21,27839.0,291931
2023-04-03,24030.99884093056,27983.4019,28188.34,27800.7,28525.0,27212.7,501489
2023-04-04,17115.182552042217,28123.1659,27809.55,28179.64,28450.0,27668.8,426891
2023-04-05,21008.497384932703,28327.9639,28178.66,28175.37,28801.0,27813.1,452807
2023-04-06,13692.477772902092,27992.9105,28152.0,28053.46,28199.11,27700.0,395447
2023-04-07,7506.164169892445,27941.7789,28052.74,27931.94,28120.71,27755.0,318360
2023-04-08,5070.492533032284,28012.1536,27923.0,27958.8,28175.89,27833.0,234528
2023-04-09,8505.310813171238,28133.4398,27958.19,28341.0,28548.7,27767.0,255542
2023-04-10,23345.606096754822,28947.58,28342.28,29658.7,29800.0,28136.0,451490
2023-04-11,27027.705519381303,30124.4442,29654.9,30227.19,30586.0,29579.0,561381
2023-04-12,21231.049841125543,30056.1626,30227.18,29912.2,30517.0,29645.8,455711
2023-04-13,17930.833168024434,30299.536,29912.18,30410.28,30650.8,29867.0,438589
2023-04-14,27510.629188439732,30588.0128,30385.0,30492.92,31050.0,30000.0,564849
2023-04-15,7861.33127586215,30386.9614,30492.91,30324.11,30624.1,30192.0,320185
2023-04-16,9504.127951621076,30334.4061,30325.07,30326.09,30623.0,30103.0,271427
2023-04-17,19229.837173161322,29685.0997,30316.1,29449.91,30340.21,29251.71,390906
2023-04-18,19512.265248204723,30031.6985,29449.91,30393.4,30527.0,29103.89,420390
2023-04-19,30560.676130949807,29340.424,30392.0,28809.72,30430.72,28577.0,545470
2023-04-20,23388.003797934798,28592.0689,28809.0,28248.18,29102.69,27991.32,471377
2023-04-21,25875.07214013698,27826.2131,28248.18,27264.3,28381.0,27133.0,510704
2023-04-22,10130.336864032974,27487.5037,27252.01,27821.41,27892.2,27133.0,287682
2023-04-23,8516.152190272107,27563.9427,27820.99,27592.98,27827.0,27333.0,256525
2023-04-24,17394.2675679629,27453.9944,27592.33,27515.05,28007.0,26965.14,355690
2023-04-25,16874.08749568411,27655.8248,27513.85,28304.42,28400.0,27189.0,389178
2023-04-26,44366.465584736085,28790.6243,28300.9,28426.08,30050.66,27230.77,600642
2023-04-27,32346.013123401226,29241.2799,28430.21,29483.72,29900.0,28387.07,531872
2023-04-28,19328.84059792601,29294.858,29486.98,29338.63,29606.45,28900.0,425045
2023-04-29,6842.280788681782,29298.4861,29339.47,29249.35,29470.0,29015.0,240501
2023-04-30,12423.352569882965,29500.1399,29249.24,29254.0,29975.0,29095.92,280092
2023-05-01,24613.280175878255,28372.0028,29245.3,28077.26,29348.6,27643.2,463034
2023-05-02,18112.51231825818,28388.3207,28101.0,28684.4,28937.5,27871.44,409547
2023-05-03,20602.56611421819,28572.4272,28683.41,29038.75,29282.0,28122.0,434228
2023-05-04,14289.688415855795,28965.9914,29039.36,28857.23,29412.0,28674.58,354690
2023-05-05,20151.67155080517,29330.7869,28859.31,29537.48,29706.57,28810.0,415406
2023-05-06,12658.17752151606,29072.5792,29538.87,28902.67,29868.1,28338.0,317242
2023-05-07,8361.272513322565,28879.7245,28898.86,28468.0,29191.8,28429.12,242698
2023-05-08,21675.075861507117,27874.6049,28472.68,27695.06,28686.0,27279.66,458757
2023-05-09,12994.033853744004,27601.5924,27693.24,27635.0,27846.0,27367.01,331002
2023-05-10,25592.13642968162,27699.7797,27647.3,27624.01,28340.0,26792.9,412841
2023-05-11,18370.162118886466,27172.8115,27621.5,26986.56,27654.0,26702.0,367474
2023-05-12,25956.990815368998,26414.0447,26986.79,26810.53,27125.0,25810.0,451693
2023-05-13,6680.031552121824,26853.962,26800.0,26786.3,27105.5,26700.0,223919
2023-05-14,5897.320529331159,26907.4206,26788.4,26929.98,27221.51,26581.52,218844
2023-05-15,17056.646549623147,27326.8147,26929.98,27171.13,27678.73,26727.8,346206
2023-05-16,14548.132909303422,27055.6714,27166.2,27037.68,27313.0,26850.1,308599
2023-05-17,19046.11721729398,27014.4303,27037.72,27407.77,27532.0,26543.87,337208
2023-05-18,17927.481109554028,27034.5243,27402.3,26817.9,27506.0,26345.0,333599
2023-05-19,10047.363927493601,26887.6505,26819.0,26890.27,27219.0,26632.73,270041
2023-05-20,4337.2690553804505,26994.1205,26890.27,27113.61,27178.99,26834.2,171631
2023-05-21,7869.178017491416,26959.0863,27111.1,26752.65,27297.0,26667.4,195262
2023-05-22,11107.292726275178,26819.4152,26749.5,26854.73,27130.0,26512.4,257943
2023-05-23,14824.598577487692,27253.0684,26854.09,27221.5,27543.0,26803.46,309837
2023-05-24,21877.212701425156,26482.5893,27222.86,26321.4,27239.0,26067.0,368433
2023-05-25,15340.26441163546,26292.6133,26321.42,26479.06,26644.0,25864.35,315357
2023-05-26,13750.199487240652,26664.7272,26479.15,26736.0,26950.0,26334.33,282783
2023-05-27,5205.7141697810175,26737.0623,26711.09,26873.7,26943.6,26554.8,169934
2023-05-28,14971.238493283887,27489.5636,26873.7,28070.04,28277.56,26780.11,263115
2023-05-29,15110.209850128836,27948.5631,28071.91,27744.82,28475.0,27534.81,288778
2023-05-30,15964.481932342089,27808.4942,27744.8,27699.2,28069.0,27555.0,316561
2023-05-31,20024.682809454822,27157.1419,27700.68,27223.08,27856.0,26841.3,363755
2023-06-01,15624.62772133037,26909.3725,27215.1,26828.42,27360.31,26571.5,355590
2023-06-02,15817.393506223014,27045.0053,26832.0,27250.69,27312.2,26500.1,344226
2023-06-03,5092.018436740319,27156.4247,27252.67,27077.6,27344.6,26923.35,185655
2023-06-04,5480.958993490616,27196.3821,27078.27,27126.0,27489.0,26958.98,185851
2023-06-05,25268.380984650867,26127.4563,27121.57,25740.44,27137.75,25391.0,506710
2023-06-06,26219.780620328514,26311.4569,25742.0,27243.63,27368.67,25331.0,498043
2023-06-07,22394.40500206427,26651.9431,27243.45,26346.41,27402.79,26121.06,413278
2023-06-08,11347.771070794159,26496.442,26347.09,26506.7,26845.0,26212.63,305077
2023-06-09,13009.200842117874,26526.5914,26505.71,26482.81,26804.0,26275.4,350925
2023-06-10,23209.88243884472,25792.5711,26481.98,25856.1,26556.0,25385.52,548283
2023-06-11,10671.399004254465,25888.1458,25856.1,25937.02,26233.0,25648.0,284371
2023-06-12,12999.085856006694,25859.2624,25936.97,25905.82,26125.0,25616.98,331770
2023-06-13,17855.17477048523,26011.4646,25927.0,25930.23,26455.0,25710.78,420326
2023-06-14,19928.7054278075,25537.7187,25928.58,25124.69,26113.0,24818.0,424409
2023-06-15,24162.287381885377,25138.1662,25124.0,25569.99,25766.0,24750.0,555347
2023-06-16,21407.07719975411,25885.1554,25569.99,26329.6,26570.0,25140.0,469884
2023-06-17,9792.274539664137,26490.9939,26329.6,26506.56,26857.0,26165.98,289272
2023-06-18,7100.6741179220035,26506.4401,26507.97,26336.46,26729.0,26245.27,213143
2023-06-19,14144.695299704219,26608.1767,26336.46,26837.78,27075.0,26250.0,309417
2023-06-20,38390.59672438427,27533.1501,26858.0,28320.43,28417.11,26637.41,499064
2023-06-21,44384.06783444787,29487.1577,28327.53,29995.18,30801.0,28271.67,634973
2023-06-22,26202.761743471925,30075.8069,29999.9,29886.29,30527.0,29539.57,502948
2023-06-23,31244.359926668683,30607.6584,29886.25,30707.61,31443.67,29802.65,546348
2023-06-24,9623.04634108292,30607.1793,30687.7,30547.18,30820.0,30254.6,258632
2023-06-25,8909.245022132367,30633.9997,30547.3,30480.24,31070.0,30250.0,249243
2023-06-26,16345.89278619019,30276.9845,30480.24,30264.2,30685.0,29900.0,358429
2023-06-27,16409.937258682614,30623.5859,30272.24,30697.38,31020.54,30223.6,346245
2023-06-28,13861.890732947555,30246.1483,30696.06,30074.94,30731.0,29834.2,364904
2023-06-29,16071.586503792712,30503.4538,30070.46,30450.6,30849.0,30036.18,348932
2023-06-30,35670.901109556755,30422.1243,30445.67,30466.72,31300.0,29375.6,599232
